"Distance","Longitude","Latitude","Elevation","Horizon","method","ID","Range"
9453.450484,35.42175593,32.20991431,NA,"eocene_Base","Source","UU'",NA
9649.91565,35.42311964,32.20854745,NA,"eocene_Base","Source","UU'",NA
9846.478617,35.4244833,32.20718058,NA,"eocene_Base","Source","UU'",NA
10043.13364,35.42584692,32.2058137,NA,"eocene_Base","Source","UU'",NA
10239.87543,35.4272105,32.20444679,NA,"eocene_Base","Source","UU'",NA
10436.69906,35.42857404,32.20307988,NA,"eocene_Base","Source","UU'",NA
10633.59999,35.42993754,32.20171295,NA,"eocene_Base","Source","UU'",NA
10830.57402,35.431301,32.200346,NA,"eocene_Base","Source","UU'",NA
10962.37687,35.43215585,32.19937792,NA,"eocene_Base","Source","UU'",NA
11094.24152,35.43301069,32.19840982,NA,"eocene_Base","Source","UU'",NA
11223,35.43386551,32.19744173,-199.43,"eocene_Base","linear","UU'",NA
13340,35.44754011,32.18195141,-263.2166667,"eocene_Base","linear","UU'",NA
13740,35.45010358,32.17904681,-266.53,"eocene_Base","linear","UU'",NA
14533,35.45523003,32.17323746,-279.78,"eocene_Base","linear","UU'",NA
15208,35.45950157,32.16839617,-286.6866667,"eocene_Base","linear","UU'",NA
15608,35.46206428,32.16549133,-287.7933333,"eocene_Base","linear","UU'",NA
18262,35.47914482,32.14612441,-293.04,"eocene_Base","linear","UU'",NA
18545,35.48085247,32.14418759,-293.04,"eocene_Base","linear","UU'",NA
18937,35.48341382,32.14128232,-294.14,"eocene_Base","linear","UU'",NA
19963,35.49075959,32.1345439,-319.5425,"eocene_Base","linear","UU'",NA
20995,35.498733,32.128155,-332.8,"eocene_Base","linear","UU'",NA
21164.96265,35.50011111,32.1270738,-271,"eocene_Base","Source","UU'",NA
21341.47228,35.5014892,32.12599259,-271,"eocene_Base","Source","UU'",NA
21517.98838,35.50286724,32.12491136,-272,"eocene_Base","Source","UU'",NA
21694.5108,35.50424526,32.12383012,-272,"eocene_Base","Source","UU'",NA
21871.03938,35.50562324,32.12274886,-272,"eocene_Base","Source","UU'",NA
22047.57397,35.5070012,32.12166759,NA,"eocene_Base","Source","UU'",NA
22224.11443,35.50837911,32.1205863,NA,"eocene_Base","Source","UU'",NA
22400.66062,35.509757,32.119505,NA,"eocene_Base","Source","UU'",NA
0,35.561531,32.25958,NA,"eocene_Base","Source","WW'",NA
127.3121411,35.56073723,32.25865246,NA,"eocene_Base","Source","WW'",NA
254.6242821,35.55994348,32.25772492,NA,"eocene_Base","Source","WW'",NA
381.9364232,35.55914974,32.25679737,NA,"eocene_Base","Source","WW'",NA
509.2485642,35.55835602,32.25586982,NA,"eocene_Base","Source","WW'",NA
636.5607053,35.55756231,32.25494226,NA,"eocene_Base","Source","WW'",NA
763.8728463,35.55676862,32.2540147,NA,"eocene_Base","Source","WW'",NA
891.1849874,35.55597495,32.25308714,NA,"eocene_Base","Source","WW'",NA
1018.497128,35.55518129,32.25215956,NA,"eocene_Base","Source","WW'",NA
1145.809269,35.55438765,32.25123199,-279,"eocene_Base","Source","WW'",NA
1273.121411,35.55359403,32.25030441,-268,"eocene_Base","Source","WW'",NA
1400.433552,35.55280042,32.24937682,-256,"eocene_Base","Source","WW'",NA
1402,35.55280042,32.24937682,-254.09,"eocene_Base","linear","WW'",NA
2543,35.54565868,32.24102831,-294.3366667,"eocene_Base","linear","WW'",NA
2681,35.54486524,32.24010068,-294.88,"eocene_Base","linear","WW'",NA
3181,35.54169161,32.23639008,-290.2128571,"eocene_Base","linear","WW'",NA
4191,35.53534515,32.22896866,-275.3,"eocene_Base","linear","WW'",NA
4573,35.53296549,32.22618554,-273.67,"eocene_Base","linear","WW'",NA
4973,35.53058598,32.22340238,-273.67,"eocene_Base","linear","WW'",NA
5225,35.52899972,32.22154691,-273.67,"eocene_Base","linear","WW'",NA
6120,35.52344832,32.21505262,-219.83,"eocene_Base","linear","WW'",NA
6616,35.52027645,32.21134149,-164.36,"eocene_Base","linear","WW'",NA
6624,35.52027645,32.21134149,-164.36,"eocene_Base","linear","WW'",NA
7504,35.5147263,32.20484683,-114.8733333,"eocene_Base","linear","WW'",NA
8540,35.50838423,32.19742405,-114.438,"eocene_Base","linear","WW'",NA
9427,35.50283578,32.19092886,-135,"eocene_Base","linear","WW'",NA
9684,35.50125065,32.18907305,-149.1333333,"eocene_Base","linear","WW'",NA
10057,35.49887308,32.1862893,-161.91,"eocene_Base","linear","WW'",NA
10812,35.49411838,32.18072165,-190.9342857,"eocene_Base","linear","WW'",NA
11212,35.49174124,32.17793776,-211.4428571,"eocene_Base","linear","WW'",NA
11331,35.4909489,32.17700979,-216.57,"eocene_Base","linear","WW'",NA
11848,35.48777967,32.17329785,-264.4266667,"eocene_Base","linear","WW'",NA
12230,35.48540293,32.17051384,-280.7366667,"eocene_Base","linear","WW'",NA
12721,35.48223416,32.16680176,-298.1366667,"eocene_Base","linear","WW'",NA
12859,35.48144201,32.16587373,-301.4,"eocene_Base","linear","WW'",NA
13249,35.47906565,32.16308961,-306.3,"eocene_Base","linear","WW'",NA
14011,35.47431336,32.15752122,-298.14,"eocene_Base","linear","WW'",NA
14122,35.47352137,32.15659314,-298.14,"eocene_Base","linear","WW'",NA
14633,35.47035357,32.15288076,-286.72,"eocene_Base","linear","WW'",NA
15410,35.46560235,32.14731205,-154.57,"eocene_Base","linear","WW'",NA
15532.08121,35.46481054,32.14638392,-134,"eocene_Base","Source","WW'",NA
15659.39335,35.46401874,32.14545578,-134,"eocene_Base","Source","WW'",NA
15786.70549,35.46322696,32.14452763,NA,"eocene_Base","Source","WW'",NA
15914.01763,35.4624352,32.14359948,NA,"eocene_Base","Source","WW'",NA
16041.32977,35.46164345,32.14267133,NA,"eocene_Base","Source","WW'",NA
16168.64191,35.46085172,32.14174317,NA,"eocene_Base","Source","WW'",NA
16295.95405,35.46006,32.140815,NA,"eocene_Base","Source","WW'",NA
0,35.48687,32.23652,NA,"eocene_Base","Source","XX'",NA
61.17248383,35.48736971,32.23616788,NA,"eocene_Base","Source","XX'",NA
122.3449677,35.48786943,32.23581576,NA,"eocene_Base","Source","XX'",NA
183.5174515,35.48836913,32.23546364,NA,"eocene_Base","Source","XX'",NA
244.6899353,35.48886883,32.23511152,NA,"eocene_Base","Source","XX'",NA
305.8624192,35.48936853,32.23475939,NA,"eocene_Base","Source","XX'",NA
367.034903,35.48986823,32.23440727,NA,"eocene_Base","Source","XX'",NA
428.2073868,35.49036792,32.23405514,NA,"eocene_Base","Source","XX'",NA
489.3798707,35.49086761,32.23370301,NA,"eocene_Base","Source","XX'",NA
550.5523545,35.49136729,32.23335087,NA,"eocene_Base","Source","XX'",NA
559,35.49136729,32.23335087,2.48,"eocene_Base","linear","XX'",NA
606,35.49186697,32.23299874,-48.88,"eocene_Base","linear","XX'",NA
736,35.49286632,32.23229446,-111.34,"eocene_Base","linear","XX'",NA
797,35.49336599,32.23194232,-111.34,"eocene_Base","linear","XX'",NA
1152,35.49636391,32.22982943,-132.16,"eocene_Base","linear","XX'",NA
1162,35.49636391,32.22982943,-132.16,"eocene_Base","linear","XX'",NA
1526,35.4993617,32.22771647,-145.35,"eocene_Base","linear","XX'",NA
1780,35.50136015,32.2263078,-149.7433333,"eocene_Base","linear","XX'",NA
2199,35.50485728,32.22384253,-166.17,"eocene_Base","linear","XX'",NA
2440,35.50685556,32.22243377,-177.97,"eocene_Base","linear","XX'",NA
2640,35.50835423,32.22137718,-179.082,"eocene_Base","linear","XX'",NA
2940,35.51085193,32.21961615,-180.75,"eocene_Base","linear","XX'",NA
3054,35.51185098,32.21891172,-180.75,"eocene_Base","linear","XX'",NA
3354,35.51434855,32.21715062,-180.75,"eocene_Base","linear","XX'",NA
3538,35.51584704,32.21609394,-176.12,"eocene_Base","linear","XX'",NA
3738,35.5173455,32.21503724,-166.86,"eocene_Base","linear","XX'",NA
3848,35.51834445,32.21433276,-167.7866667,"eocene_Base","linear","XX'",NA
4109,35.52034231,32.21292379,-169.64,"eocene_Base","linear","XX'",NA
4413,35.52283955,32.21116252,-175.195,"eocene_Base","linear","XX'",NA
4768,35.52583611,32.20904894,-182.5966667,"eocene_Base","linear","XX'",NA
5069,35.52833313,32.20728757,-182.13,"eocene_Base","linear","XX'",NA
5319,35.53033068,32.20587843,-192.31,"eocene_Base","linear","XX'",NA
5563,35.53232817,32.20446927,-192.545,"eocene_Base","linear","XX'",NA
5748,35.53382624,32.20341237,-187.69,"eocene_Base","linear","XX'",NA
5986,35.53582362,32.20200315,-209.9,"eocene_Base","linear","XX'",NA
6355,35.53881958,32.19988926,-250.15,"eocene_Base","linear","XX'",NA
6485,35.5398182,32.19918462,-266.81,"eocene_Base","linear","XX'",NA
6612,35.5408168,32.19847996,-273.75,"eocene_Base","linear","XX'",NA
6858,35.54281397,32.19707063,-282.075,"eocene_Base","linear","XX'",NA
6912.490673,35.54331325,32.1967183,-282,"eocene_Base","Source","XX'",NA
6973.663157,35.54381252,32.19636596,-282,"eocene_Base","Source","XX'",NA
7034.835641,35.5443118,32.19601362,-282,"eocene_Base","Source","XX'",NA
7096.008125,35.54481107,32.19566127,-289,"eocene_Base","Source","XX'",NA
7157.180608,35.54531033,32.19530893,-293,"eocene_Base","Source","XX'",NA
7218.353092,35.54580959,32.19495658,-298,"eocene_Base","Source","XX'",NA
7279.525576,35.54630885,32.19460423,-297,"eocene_Base","Source","XX'",NA
7340.69806,35.54680811,32.19425188,-300,"eocene_Base","Source","XX'",NA
7401.870544,35.54730736,32.19389953,-301,"eocene_Base","Source","XX'",NA
7463.043028,35.5478066,32.19354717,-294,"eocene_Base","Source","XX'",NA
7524.215511,35.54830585,32.19319481,-291,"eocene_Base","Source","XX'",NA
7585.387995,35.54880508,32.19284246,-286,"eocene_Base","Source","XX'",NA
7646.560479,35.54930432,32.19249009,NA,"eocene_Base","Source","XX'",NA
7707.732963,35.54980355,32.19213773,NA,"eocene_Base","Source","XX'",NA
7768.905447,35.55030278,32.19178537,NA,"eocene_Base","Source","XX'",NA
7830.077931,35.550802,32.191433,NA,"eocene_Base","Source","XX'",NA
0,35.470046,32.213277,NA,"alluvium_Base","Source","YY'",NA
133.1791375,35.4710758,32.2124552,NA,"alluvium_Base","Source","YY'",NA
266.358275,35.47210559,32.21163339,NA,"alluvium_Base","Source","YY'",NA
399.5374125,35.47313536,32.21081158,NA,"alluvium_Base","Source","YY'",NA
532.71655,35.47416511,32.20998975,NA,"alluvium_Base","Source","YY'",NA
665.8956874,35.47519484,32.20916792,NA,"alluvium_Base","Source","YY'",NA
799.0748249,35.47622455,32.20834608,NA,"alluvium_Base","Source","YY'",NA
932.2539624,35.47725424,32.20752423,NA,"alluvium_Base","Source","YY'",NA
1065.4331,35.47828392,32.20670237,NA,"alluvium_Base","Source","YY'",NA
1198.612237,35.47931357,32.2058805,NA,"alluvium_Base","Source","YY'",NA
1331.791375,35.48034321,32.20505863,NA,"alluvium_Base","Source","YY'",NA
1464.970512,35.48137283,32.20423674,NA,"alluvium_Base","Source","YY'",NA
1598.14965,35.48240243,32.20341485,NA,"alluvium_Base","Source","YY'",NA
1731.328787,35.48343201,32.20259295,NA,"alluvium_Base","Source","YY'",NA
1864.507925,35.48446157,32.20177104,NA,"alluvium_Base","Source","YY'",NA
1989,35.48549111,32.20094913,-75.59375,"alluvium_Base","linear","YY'",NA
2139,35.48652064,32.2001272,-88.265,"alluvium_Base","linear","YY'",NA
2663,35.49063856,32.19683942,-116.6058824,"alluvium_Base","linear","YY'",NA
3063,35.4937268,32.19437349,-131.8670588,"alluvium_Base","linear","YY'",NA
3465,35.49681487,32.19190749,-144.9581818,"alluvium_Base","linear","YY'",NA
3862,35.49990278,32.18944142,-153.4625,"alluvium_Base","linear","YY'",NA
4122,35.50196129,32.18779733,-152.45,"alluvium_Base","linear","YY'",NA
4272,35.50299052,32.18697527,-152.45,"alluvium_Base","linear","YY'",NA
4522,35.50504892,32.18533113,-152.45,"alluvium_Base","linear","YY'",NA
5056,35.50916549,32.18204274,-152.8653846,"alluvium_Base","linear","YY'",NA
5456,35.51225273,32.17957637,-153.6961538,"alluvium_Base","linear","YY'",NA
5862,35.5153398,32.17710992,-164.209,"alluvium_Base","linear","YY'",NA
6387,35.51945564,32.1738212,-197.725,"alluvium_Base","linear","YY'",NA
6928,35.52357117,32.17053235,-234.8857143,"alluvium_Base","linear","YY'",NA
7325,35.52665763,32.16806562,-273.735,"alluvium_Base","linear","YY'",NA
7458.031699,35.52768641,32.16724337,NA,"alluvium_Base","Source","YY'",NA
7591.210837,35.52871518,32.1664211,NA,"alluvium_Base","Source","YY'",NA
7724.389974,35.52974392,32.16559882,NA,"alluvium_Base","Source","YY'",NA
7857.569112,35.53077265,32.16477654,NA,"alluvium_Base","Source","YY'",NA
7990.748249,35.53180135,32.16395425,NA,"alluvium_Base","Source","YY'",NA
8123.927387,35.53283004,32.16313195,NA,"alluvium_Base","Source","YY'",NA
8257.106524,35.53385871,32.16230964,NA,"alluvium_Base","Source","YY'",NA
8390.285662,35.53488737,32.16148732,NA,"alluvium_Base","Source","YY'",NA
8523.464799,35.535916,32.160665,NA,"alluvium_Base","Source","YY'",NA
0,35.470046,32.213277,NA,"eocene_Base","Source","YY'",NA
133.1791375,35.4710758,32.2124552,NA,"eocene_Base","Source","YY'",NA
266.358275,35.47210559,32.21163339,NA,"eocene_Base","Source","YY'",NA
399.5374125,35.47313536,32.21081158,68,"eocene_Base","Source","YY'",NA
532.71655,35.47416511,32.20998975,61,"eocene_Base","Source","YY'",NA
665.8956874,35.47519484,32.20916792,97,"eocene_Base","Source","YY'",NA
799.0748249,35.47622455,32.20834608,126,"eocene_Base","Source","YY'",NA
932.2539624,35.47725424,32.20752423,134,"eocene_Base","Source","YY'",NA
1065.4331,35.47828392,32.20670237,134,"eocene_Base","Source","YY'",NA
1198.612237,35.47931357,32.2058805,134,"eocene_Base","Source","YY'",NA
1323,35.48034321,32.20505863,81.32,"eocene_Base","linear","YY'",NA
1331.791375,35.48034321,32.20505863,117,"eocene_Base","Source","YY'",NA
1464.970512,35.48137283,32.20423674,136,"eocene_Base","Source","YY'",NA
1598.14965,35.48240243,32.20341485,136,"eocene_Base","Source","YY'",NA
1731.328787,35.48343201,32.20259295,136,"eocene_Base","Source","YY'",NA
1864.507925,35.48446157,32.20177104,136,"eocene_Base","Source","YY'",NA
1997.687062,35.48549111,32.20094913,36,"eocene_Base","Source","YY'",NA
2130.8662,35.48652064,32.2001272,36,"eocene_Base","Source","YY'",NA
2264.045337,35.48755015,32.19930527,36,"eocene_Base","Source","YY'",NA
2397.224475,35.48857963,32.19848333,36,"eocene_Base","Source","YY'",NA
2530.403612,35.4896091,32.19766138,15,"eocene_Base","Source","YY'",NA
2663.58275,35.49063856,32.19683942,15,"eocene_Base","Source","YY'",NA
2796.761887,35.49166799,32.19601745,15,"eocene_Base","Source","YY'",NA
2929.941025,35.4926974,32.19519548,15,"eocene_Base","Source","YY'",NA
3063.120162,35.4937268,32.19437349,4,"eocene_Base","Source","YY'",NA
3196.2993,35.49475617,32.1935515,19,"eocene_Base","Source","YY'",NA
3329.478437,35.49578553,32.1927295,19,"eocene_Base","Source","YY'",NA
3462.657575,35.49681487,32.19190749,19,"eocene_Base","Source","YY'",NA
3595.836712,35.49784419,32.19108548,13,"eocene_Base","Source","YY'",NA
3729.01585,35.49887349,32.19026345,9,"eocene_Base","Source","YY'",NA
3862.194987,35.49990278,32.18944142,9,"eocene_Base","Source","YY'",NA
3995.374125,35.50093204,32.18861938,9,"eocene_Base","Source","YY'",NA
4128.553262,35.50196129,32.18779733,9,"eocene_Base","Source","YY'",NA
4261.7324,35.50299052,32.18697527,18,"eocene_Base","Source","YY'",NA
4394.911537,35.50401973,32.1861532,18,"eocene_Base","Source","YY'",NA
4528.090675,35.50504892,32.18533113,18,"eocene_Base","Source","YY'",NA
4661.269812,35.50607809,32.18450904,18,"eocene_Base","Source","YY'",NA
4794.44895,35.50710724,32.18368695,-52,"eocene_Base","Source","YY'",NA
4927.628087,35.50813638,32.18286485,-52,"eocene_Base","Source","YY'",NA
5060.807225,35.50916549,32.18204274,-79,"eocene_Base","Source","YY'",NA
5193.986362,35.51019459,32.18122063,-52,"eocene_Base","Source","YY'",NA
5327.1655,35.51122367,32.1803985,-117,"eocene_Base","Source","YY'",NA
5460.344637,35.51225273,32.17957637,-85,"eocene_Base","Source","YY'",NA
5593.523775,35.51328177,32.17875423,-85,"eocene_Base","Source","YY'",NA
5726.702912,35.5143108,32.17793207,-85,"eocene_Base","Source","YY'",NA
5859.88205,35.5153398,32.17710992,-156,"eocene_Base","Source","YY'",NA
5993.061187,35.51636879,32.17628775,-156,"eocene_Base","Source","YY'",NA
6126.240324,35.51739776,32.17546557,-160,"eocene_Base","Source","YY'",NA
6259.419462,35.51842671,32.17464339,-172,"eocene_Base","Source","YY'",NA
6392.598599,35.51945564,32.1738212,-195,"eocene_Base","Source","YY'",NA
6525.777737,35.52048455,32.172999,-195,"eocene_Base","Source","YY'",NA
6658.956874,35.52151344,32.17217679,-189,"eocene_Base","Source","YY'",NA
6792.136012,35.52254232,32.17135457,-189,"eocene_Base","Source","YY'",NA
6925.315149,35.52357117,32.17053235,-223,"eocene_Base","Source","YY'",NA
7058.494287,35.52460001,32.16971012,-223,"eocene_Base","Source","YY'",NA
7191.673424,35.52562883,32.16888787,-261,"eocene_Base","Source","YY'",NA
7324.852562,35.52665763,32.16806562,-267,"eocene_Base","Source","YY'",NA
7458.031699,35.52768641,32.16724337,-275,"eocene_Base","Source","YY'",NA
7591.210837,35.52871518,32.1664211,-276,"eocene_Base","Source","YY'",NA
7724.389974,35.52974392,32.16559882,-275,"eocene_Base","Source","YY'",NA
7857.569112,35.53077265,32.16477654,-279,"eocene_Base","Source","YY'",NA
7990.748249,35.53180135,32.16395425,-279,"eocene_Base","Source","YY'",NA
8123.927387,35.53283004,32.16313195,NA,"eocene_Base","Source","YY'",NA
8257.106524,35.53385871,32.16230964,NA,"eocene_Base","Source","YY'",NA
8390.285662,35.53488737,32.16148732,NA,"eocene_Base","Source","YY'",NA
8523.464799,35.535916,32.160665,NA,"eocene_Base","Source","YY'",NA
0,35.514544,32.267844,NA,"eocene_Base","Source","ZZ'",NA
98.48294394,35.5152507,32.26719028,NA,"eocene_Base","Source","ZZ'",NA
196.9658879,35.51595738,32.26653656,NA,"eocene_Base","Source","ZZ'",NA
295.4488318,35.51666406,32.26588283,NA,"eocene_Base","Source","ZZ'",NA
393.9317758,35.51737072,32.2652291,NA,"eocene_Base","Source","ZZ'",NA
492.4147197,35.51807738,32.26457536,NA,"eocene_Base","Source","ZZ'",NA
590.8976636,35.51878402,32.26392162,NA,"eocene_Base","Source","ZZ'",NA
683,35.51949065,32.26326788,51.89,"eocene_Base","linear","ZZ'",NA
2074,35.52938247,32.25411506,-276.46,"eocene_Base","linear","ZZ'",NA
2174,35.53008895,32.25346125,-281.17,"eocene_Base","linear","ZZ'",NA
2274,35.53079542,32.25280745,-285.88,"eocene_Base","linear","ZZ'",NA
2952,35.53574044,32.24823069,-300.02,"eocene_Base","linear","ZZ'",NA
3052,35.53644683,32.24757685,-300.805,"eocene_Base","linear","ZZ'",NA
3152,35.53715321,32.24692301,-301.59,"eocene_Base","linear","ZZ'",NA
3154,35.53715321,32.24692301,-301.59,"eocene_Base","linear","ZZ'",NA
3254,35.53785958,32.24626917,-300.5433333,"eocene_Base","linear","ZZ'",NA
3354,35.53856594,32.24561532,-299.4966667,"eocene_Base","linear","ZZ'",NA
3454,35.53927229,32.24496146,-298.45,"eocene_Base","linear","ZZ'",NA
3455,35.53927229,32.24496146,-298.45,"eocene_Base","linear","ZZ'",NA
3555,35.53997863,32.24430761,-301.595,"eocene_Base","linear","ZZ'",NA
3933,35.54280388,32.24169214,-304.74,"eocene_Base","linear","ZZ'",NA
4033,35.54351017,32.24103826,-301.595,"eocene_Base","linear","ZZ'",NA
4133,35.54421645,32.24038438,-298.45,"eocene_Base","linear","ZZ'",NA
4141,35.54421645,32.24038438,-298.45,"eocene_Base","linear","ZZ'",NA
4241,35.54492272,32.23973049,-300.02,"eocene_Base","linear","ZZ'",NA
4333.249533,35.54562897,32.2390766,-170,"eocene_Base","Source","ZZ'",NA
4431.732477,35.54633522,32.23842271,-170,"eocene_Base","Source","ZZ'",NA
4530.215421,35.54704146,32.23776881,-171,"eocene_Base","Source","ZZ'",NA
4628.698365,35.54774769,32.23711491,-210,"eocene_Base","Source","ZZ'",NA
4727.181309,35.5484539,32.23646101,-238,"eocene_Base","Source","ZZ'",NA
4825.664253,35.54916011,32.2358071,-277,"eocene_Base","Source","ZZ'",NA
4924.147197,35.54986631,32.23515319,-277,"eocene_Base","Source","ZZ'",NA
5022.630141,35.5505725,32.23449927,-277,"eocene_Base","Source","ZZ'",NA
5121.113085,35.55127867,32.23384535,-278,"eocene_Base","Source","ZZ'",NA
5219.596029,35.55198484,32.23319143,-278,"eocene_Base","Source","ZZ'",NA
5318.078973,35.552691,32.2325375,-283,"eocene_Base","Source","ZZ'",NA
5416.561917,35.55339714,32.23188357,NA,"eocene_Base","Source","ZZ'",NA
5515.044861,35.55410328,32.23122963,NA,"eocene_Base","Source","ZZ'",NA
5613.527805,35.5548094,32.23057569,NA,"eocene_Base","Source","ZZ'",NA
5712.010749,35.55551552,32.22992175,NA,"eocene_Base","Source","ZZ'",NA
5810.493692,35.55622162,32.2292678,NA,"eocene_Base","Source","ZZ'",NA
5908.976636,35.55692772,32.22861385,NA,"eocene_Base","Source","ZZ'",NA
6007.45958,35.55763381,32.22795989,NA,"eocene_Base","Source","ZZ'",NA
6105.942524,35.55833988,32.22730593,NA,"eocene_Base","Source","ZZ'",NA
6204.425468,35.55904595,32.22665197,NA,"eocene_Base","Source","ZZ'",NA
6302.908412,35.559752,32.225998,NA,"eocene_Base","Source","ZZ'",NA
2267,35.450865,32.454155,14.49,"eocene_Base","manual","RR'",21
2565,35.44870767,32.44960606,-11.78,"eocene_Base","manual","RR'",258
2815,35.44870767,32.44960606,-24.91,"eocene_Base","linear","RR'",8
2840,35.44870767,32.44960606,-24.91,"eocene_Base","manual","RR'",17
3184,35.44655056,32.44505707,-35.42,"eocene_Base","manual","RR'",177
3895,35.44439367,32.44050806,-77.44,"eocene_Base","manual","RR'",6
4261,35.442237,32.435959,-43.3,"eocene_Base","manual","RR'",182
4537,35.442237,32.435959,-17.03,"eocene_Base","manual","RR'",94
5237,35.43769081,32.42999485,-22.28,"eocene_Base","linear","RR'",8
5270,35.43769081,32.42999485,-22.28,"eocene_Base","manual","RR'",41
5637,35.43314522,32.42403053,-24.91,"eocene_Base","manual","RR'",379
6119,35.43314522,32.42403053,-22.28,"eocene_Base","manual","RR'",103
6646,35.42860023,32.41806605,-17.03,"eocene_Base","manual","RR'",157
6796,35.42860023,32.41806605,-11.12,"eocene_Base","linear","RR'",7
7059,35.42860023,32.41806605,-1.27,"eocene_Base","manual","RR'",256
7747,35.42405585,32.41210141,48.64,"eocene_Base","manual","RR'",157
8136,35.41951206,32.4061366,101.17,"eocene_Base","manual","RR'",242
8386,35.41951206,32.4061366,110.5485714,"eocene_Base","linear","RR'",8
8503,35.41951206,32.4061366,114.3,"eocene_Base","manual","RR'",125
9030,35.41496887,32.40017164,114.3,"eocene_Base","manual","RR'",136
9695,35.41042629,32.39420651,90.66,"eocene_Base","manual","RR'",259
9945,35.41042629,32.39420651,81.11,"eocene_Base","linear","RR'",9
10246,35.41042629,32.39420651,69.65,"eocene_Base","manual","RR'",292
10612,35.4058843,32.38824121,69.65,"eocene_Base","manual","RR'",130
11254,35.40134292,32.38227575,72.28,"eocene_Base","manual","RR'",276
11782,35.40134292,32.38227575,77.53,"eocene_Base","manual","RR'",252
12149,35.39680213,32.37631013,93.29,"eocene_Base","manual","RR'",169
12424,35.39680213,32.37631013,124.81,"eocene_Base","manual","RR'",106
12653,35.39680213,32.37631013,151.08,"eocene_Base","manual","RR'",335
13103,35.39226195,32.37034435,169.989,"eocene_Base","linear","RR'",4
13157,35.39226195,32.37034435,172.09,"eocene_Base","manual","RR'",50
13524,35.38772236,32.36437841,182.6,"eocene_Base","manual","RR'",371
14373,35.38318337,32.3584123,151.08,"eocene_Base","manual","RR'",310
14673,35.38318337,32.3584123,101.17,"eocene_Base","linear","RR'",10
14717,35.38318337,32.3584123,101.17,"eocene_Base","manual","RR'",34
15106,35.37864498,32.35244603,69.65,"eocene_Base","manual","RR'",366
15840,35.37864498,32.35244603,67.02,"eocene_Base","manual","RR'",368
16551,35.37410719,32.3464796,93.29,"eocene_Base","manual","RR'",291
16963,35.36957,32.340513,153.7,"eocene_Base","manual","RR'",85
17284,35.36957,32.340513,216.74,"eocene_Base","manual","RR'",236
17651,35.36615569,32.33508532,277.16,"eocene_Base","manual","RR'",80
18064,35.36615569,32.33508532,332.32,"eocene_Base","manual","RR'",333
18385,35.36274179,32.32965755,361.21,"eocene_Base","manual","RR'",28
19085,35.35932831,32.32422969,356.61625,"eocene_Base","linear","RR'",10
19210,35.35932831,32.32422969,355.96,"eocene_Base","manual","RR'",115
19944,35.35591523,32.31880173,340.2,"eocene_Base","manual","RR'",166
20586,35.35250256,32.31337369,324.44,"eocene_Base","manual","RR'",126
20884,35.3490903,32.30794555,308.68,"eocene_Base","manual","RR'",259
21090,35.3490903,32.30794555,308.68,"eocene_Base","manual","RR'",53
21140,35.3490903,32.30794555,294.67,"eocene_Base","linear","RR'",3
21274,35.3490903,32.30794555,266.65,"eocene_Base","manual","RR'",131
21503,35.34567844,32.30251732,206.24,"eocene_Base","manual","RR'",323
21549,35.34567844,32.30251732,172.09,"eocene_Base","manual","RR'",277
21710,35.34567844,32.30251732,135.32,"eocene_Base","manual","RR'",116
22053,35.34567844,32.30251732,114.3,"eocene_Base","manual","RR'",227
22503,35.342267,32.297089,121.0564286,"eocene_Base","linear","RR'",6
22787,35.342267,32.297089,124.81,"eocene_Base","manual","RR'",278
23087,35.3396419,32.29226319,123.3754545,"eocene_Base","linear","RR'",9
23360,35.3396419,32.29226319,122.18,"eocene_Base","manual","RR'",264
23842,35.33701707,32.28743733,124.81,"eocene_Base","manual","RR'",158
24484,35.33439253,32.28261141,140.57,"eocene_Base","manual","RR'",212
25080,35.33176827,32.27778543,143.2,"eocene_Base","manual","RR'",220
25676,35.32914428,32.27295941,143.2,"eocene_Base","manual","RR'",228
26026,35.32652058,32.26813333,137.684,"eocene_Base","linear","RR'",10
26203,35.32652058,32.26813333,135.32,"eocene_Base","manual","RR'",167
26845,35.32389715,32.26330719,145.82,"eocene_Base","manual","RR'",221
27120,35.321274,32.258481,166.84,"eocene_Base","manual","RR'",93
27220,35.321274,32.258481,182.6,"eocene_Base","linear","RR'",7
27373,35.321274,32.258481,206.24,"eocene_Base","manual","RR'",160
-10,35.445652,32.504756,-585.03,"eocene_Base","linear","II'",NA
230,35.4432842145365,32.5041385308181,-575.49,"eocene_Base","linear","II'",NA
930,35.4361810532631,32.5022858572173,-452.4475,"eocene_Base","linear","II'",NA
1622,35.4290781846887,32.5004327845689,-359.552,"eocene_Base","linear","II'",NA
2323,35.4219756088435,32.4985793129179,-265.8425,"eocene_Base","linear","II'",NA
3018,35.4148733257575,32.496725442309,-158.39,"eocene_Base","linear","II'",NA
3958,35.4054040704312,32.4942529943074,-87.68,"eocene_Base","linear","II'",NA
4408,35.4006696379831,32.493016504398,-71.948,"eocene_Base","linear","II'",NA
4640,35.3983024705667,32.4923981929719,-59.475,"eocene_Base","linear","II'",NA
4890,35.3959353356902,32.4917798372339,-41.6,"eocene_Base","linear","II'",NA
5108,35.3935682333548,32.4911614371855,-36.04,"eocene_Base","linear","II'",NA
5113.13874059023,35.3935682333548,32.4911614371855,-13,"eocene_Base","Source","II'",NA
